频率(Hz),功率谱密度
1.284203940223233964e+01,1.192928314208984375e+02
1.296794174931304866e+01,1.098417205810546875e+02
1.309384409639375768e+01,1.134649047851562500e+02
1.321974644347446670e+01,1.147114868164062500e+02
1.334564879055517750e+01,1.118972320556640625e+02
1.347155113763588652e+01,1.086428985595703125e+02
1.359745348471659554e+01,1.070369491577148438e+02
1.372335583179730456e+01,1.115808334350585938e+02
1.384925817887801358e+01,1.040811538696289062e+02
1.397516052595872260e+01,1.029072723388671875e+02
1.410106287303943162e+01,1.054276275634765625e+02
1.422696522012014064e+01,1.058567199707031250e+02
1.435286756720084966e+01,9.886071014404296875e+01
1.447876991428156046e+01,9.625879669189453125e+01
1.460467226136226948e+01,9.885037994384765625e+01
1.473057460844297850e+01,1.002061691284179688e+02
1.485647695552368752e+01,1.039129333496093750e+02
1.498237930260439654e+01,9.918154907226562500e+01
1.510828164968510556e+01,1.010678558349609375e+02
1.523418399676581458e+01,1.035962142944335938e+02
1.536008634384652360e+01,9.952562713623046875e+01
1.548598869092723262e+01,1.015165252685546875e+02
1.561189103800794342e+01,1.029185485839843750e+02
1.573779338508865244e+01,1.034613647460937500e+02
1.586369573216936146e+01,1.082671127319335938e+02
1.598959807925007048e+01,1.024554977416992188e+02
1.611550042633077950e+01,9.682029724121093750e+01
1.624140277341149030e+01,9.925159454345703125e+01
1.636730512049219755e+01,1.031051940917968750e+02
1.649320746757290834e+01,9.777000427246093750e+01
1.661910981465361559e+01,9.234373474121093750e+01
1.674501216173432638e+01,8.638494110107421875e+01
1.687091450881503363e+01,9.392430877685546875e+01
1.699681685589574442e+01,9.175228118896484375e+01
1.712271920297645167e+01,8.845781707763671875e+01
1.724862155005716247e+01,8.691989135742187500e+01
1.737452389713787326e+01,9.073334503173828125e+01
1.750042624421858051e+01,8.716693878173828125e+01
1.762632859129929130e+01,8.658361053466796875e+01
1.775223093837999855e+01,9.150779724121093750e+01
1.787813328546070935e+01,9.346932220458984375e+01
1.800403563254141659e+01,9.391442871093750000e+01
1.812993797962212739e+01,8.929201507568359375e+01
1.825584032670283463e+01,8.475275421142578125e+01
1.838174267378354543e+01,7.952430725097656250e+01
1.850764502086425622e+01,7.928823852539062500e+01
1.863354736794496347e+01,8.432596588134765625e+01
1.875944971502567427e+01,8.816611480712890625e+01
1.888535206210638151e+01,8.201944732666015625e+01
1.901125440918709231e+01,8.146599578857421875e+01
1.913715675626779955e+01,8.273920440673828125e+01
1.926305910334851035e+01,8.265747833251953125e+01
1.938896145042921759e+01,8.002161407470703125e+01
1.951486379750992839e+01,7.925910949707031250e+01
1.964076614459063919e+01,8.165292358398437500e+01
1.976666849167134643e+01,7.905971527099609375e+01
1.989257083875205723e+01,7.441336059570312500e+01
2.001847318583276447e+01,7.539875030517578125e+01
2.014437553291347527e+01,7.913593292236328125e+01
2.027027787999418251e+01,7.677609252929687500e+01
2.039618022707489331e+01,7.172537231445312500e+01
2.052208257415560055e+01,6.728679656982421875e+01
2.064798492123631135e+01,7.557621765136718750e+01
2.077388726831702215e+01,8.559371185302734375e+01
2.089978961539772939e+01,7.791107940673828125e+01
2.102569196247844019e+01,7.584639739990234375e+01
2.115159430955914743e+01,7.646202087402343750e+01
2.127749665663985823e+01,7.724202728271484375e+01
2.140339900372056547e+01,7.773810577392578125e+01
2.152930135080127627e+01,6.919199371337890625e+01
2.165520369788198352e+01,7.601332092285156250e+01
2.178110604496269431e+01,7.144422912597656250e+01
2.190700839204340511e+01,7.202176666259765625e+01
2.203291073912411235e+01,7.338422393798828125e+01
2.215881308620482315e+01,7.683718872070312500e+01
2.228471543328553039e+01,7.620880126953125000e+01
2.241061778036624119e+01,6.803937530517578125e+01
2.253652012744694844e+01,6.569023895263671875e+01
2.266242247452765923e+01,6.419744110107421875e+01
2.278832482160836648e+01,6.656523895263671875e+01
2.291422716868907727e+01,6.274362182617187500e+01
2.304012951576978807e+01,6.041507339477539062e+01
2.316603186285049532e+01,6.327867507934570312e+01
2.329193420993120611e+01,6.440676879882812500e+01
2.341783655701191336e+01,6.294866943359375000e+01
2.354373890409262415e+01,6.767195892333984375e+01
2.366964125117333140e+01,6.625115203857421875e+01
2.379554359825404219e+01,6.646140289306640625e+01
2.392144594533474944e+01,6.276114654541015625e+01
2.404734829241546024e+01,5.851596832275390625e+01
2.417325063949616748e+01,6.220216751098632812e+01
2.429915298657687828e+01,6.423606109619140625e+01
2.442505533365758907e+01,5.847135925292968750e+01
2.455095768073829632e+01,5.923759078979492188e+01
2.467686002781900712e+01,6.474203491210937500e+01
2.480276237489971436e+01,6.413472747802734375e+01
2.492866472198042516e+01,6.317188262939453125e+01
2.505456706906113240e+01,6.092311477661132812e+01
2.518046941614184320e+01,6.198690414428710938e+01
2.530637176322255044e+01,6.326284027099609375e+01
2.543227411030326124e+01,6.183734130859375000e+01
2.555817645738397204e+01,5.512893676757812500e+01
2.568407880446467928e+01,5.342842102050781250e+01
2.580998115154539008e+01,5.746208190917968750e+01
2.593588349862609732e+01,5.882159805297851562e+01
2.606178584570680812e+01,5.467987442016601562e+01
2.618768819278751536e+01,5.850675964355468750e+01
2.631359053986822616e+01,6.316571807861328125e+01
2.643949288694893340e+01,5.931946945190429688e+01
2.656539523402964420e+01,5.771517562866210938e+01
2.669129758111035500e+01,4.893638610839843750e+01
2.681719992819106224e+01,4.949728393554687500e+01
2.694310227527177304e+01,4.978932571411132812e+01
2.706900462235248028e+01,5.573807525634765625e+01
2.719490696943319108e+01,5.943877029418945312e+01
2.732080931651389832e+01,5.768855667114257812e+01
2.744671166359460912e+01,5.493936920166015625e+01
2.757261401067531636e+01,5.307287979125976562e+01
2.769851635775602716e+01,5.612680816650390625e+01
2.782441870483673796e+01,5.345766067504882812e+01
2.795032105191744520e+01,4.986423110961914062e+01
2.807622339899815600e+01,5.461344146728515625e+01
2.820212574607886324e+01,5.471639251708984375e+01
2.832802809315957404e+01,5.797651672363281250e+01
2.845393044024028129e+01,5.590280151367187500e+01
2.857983278732099208e+01,4.940210342407226562e+01
2.870573513440169933e+01,4.909579086303710938e+01
2.883163748148241012e+01,5.105222320556640625e+01
2.895753982856312092e+01,5.170766448974609375e+01
2.908344217564382816e+01,5.227104568481445312e+01
2.920934452272453896e+01,4.997776794433593750e+01
2.933524686980524621e+01,4.646378707885742188e+01
2.946114921688595700e+01,4.785952377319335938e+01
2.958705156396666425e+01,5.203179550170898438e+01
2.971295391104737504e+01,5.092721176147460938e+01
2.983885625812808229e+01,5.285004806518554688e+01
2.996475860520879309e+01,5.224275588989257812e+01
3.009066095228950388e+01,4.728749084472656250e+01
3.021656329937021113e+01,4.932220840454101562e+01
3.034246564645092192e+01,5.457503890991210938e+01
3.046836799353162917e+01,5.389721679687500000e+01
3.059427034061233996e+01,5.216356277465820312e+01
3.072017268769304721e+01,5.355839157104492188e+01
3.084607503477375801e+01,4.978494262695312500e+01
3.097197738185446525e+01,4.831906127929687500e+01
3.109787972893517605e+01,4.939779663085937500e+01
3.122378207601588684e+01,5.239088439941406250e+01
3.134968442309659409e+01,4.920526885986328125e+01
3.147558677017730489e+01,4.748201751708984375e+01
3.160148911725801213e+01,4.594086074829101562e+01
3.172739146433872293e+01,5.032762527465820312e+01
3.185329381141943017e+01,5.108775711059570312e+01
3.197919615850014097e+01,5.205826950073242188e+01
3.210509850558084821e+01,5.015429306030273438e+01
3.223100085266155901e+01,2.300306701660156250e+01
