频率(Hz),功率谱密度
3.081206519996892013e+01,5.805624389648437500e+01
3.094374069227647794e+01,6.005798721313476562e+01
3.107541618458403931e+01,6.044964981079101562e+01
3.120709167689159713e+01,5.637216567993164062e+01
3.133876716919915850e+01,5.702750396728515625e+01
3.147044266150671632e+01,5.723818206787109375e+01
3.160211815381427414e+01,5.233642959594726562e+01
3.173379364612183551e+01,5.651141738891601562e+01
3.186546913842939333e+01,5.655083084106445312e+01
3.199714463073695470e+01,5.594159317016601562e+01
3.212882012304451251e+01,6.087196731567382812e+01
3.226049561535207033e+01,6.098833465576171875e+01
3.239217110765963525e+01,5.398482131958007812e+01
3.252384659996719307e+01,5.199883270263671875e+01
3.265552209227475089e+01,5.017176818847656250e+01
3.278719758458230871e+01,5.098525619506835938e+01
3.291887307688987363e+01,5.115127182006835938e+01
3.305054856919743145e+01,4.972898864746093750e+01
3.318222406150498927e+01,4.724774169921875000e+01
3.331389955381254708e+01,4.793185806274414062e+01
3.344557504612011201e+01,5.072908782958984375e+01
3.357725053842766982e+01,4.847865295410156250e+01
3.370892603073522764e+01,2.567169761657714844e+01
