频率(Hz),功率谱密度
5.089475753914182832e+00,2.295233917236328125e+01
5.195506498787394456e+00,2.467085456848144531e+01
5.301537243660606968e+00,2.315395927429199219e+01
5.407567988533818593e+00,2.161561393737792969e+01
5.513598733407031105e+00,2.237415504455566406e+01
5.619629478280243617e+00,1.749494934082031250e+01
5.725660223153455242e+00,2.094693756103515625e+01
5.831690968026667754e+00,2.632187080383300781e+01
5.937721712899879378e+00,2.513249969482421875e+01
6.043752457773091891e+00,2.446075439453125000e+01
6.149783202646304403e+00,2.429471015930175781e+01
6.255813947519516027e+00,2.321696090698242188e+01
6.361844692392728540e+00,1.929619026184082031e+01
6.467875437265940164e+00,2.103284263610839844e+01
6.573906182139152676e+00,2.305592536926269531e+01
6.679936927012364301e+00,2.519624519348144531e+01
6.785967671885576813e+00,2.394269180297851562e+01
6.891998416758789325e+00,2.522910690307617188e+01
6.998029161632000950e+00,2.688302993774414062e+01
7.104059906505213462e+00,3.235188674926757812e+01
7.210090651378425086e+00,2.937192153930664062e+01
7.316121396251637599e+00,2.697788429260253906e+01
7.422152141124849223e+00,2.564733695983886719e+01
7.528182885998061735e+00,2.698368453979492188e+01
7.634213630871274248e+00,2.931889915466308594e+01
7.740244375744485872e+00,3.011409950256347656e+01
7.846275120617698384e+00,3.045421028137207031e+01
7.952305865490910008e+00,3.364920806884765625e+01
8.058336610364122521e+00,3.443411636352539062e+01
8.164367355237335033e+00,3.889216613769531250e+01
8.270398100110547546e+00,4.561792373657226562e+01
8.376428844983758282e+00,5.110544204711914062e+01
8.482459589856970794e+00,6.749378967285156250e+01
8.588490334730183307e+00,8.104344940185546875e+01
8.694521079603395819e+00,5.532587432861328125e+01
8.800551824476606555e+00,4.319682693481445312e+01
8.906582569349819067e+00,4.094571685791015625e+01
9.012613314223031580e+00,3.430518341064453125e+01
9.118644059096244092e+00,3.742742156982421875e+01
9.224674803969456605e+00,3.514208984375000000e+01
9.330705548842667341e+00,4.015276718139648438e+01
9.436736293715879853e+00,4.327388763427734375e+01
9.542767038589092365e+00,3.899916076660156250e+01
9.648797783462304878e+00,3.975712966918945312e+01
9.754828528335517390e+00,3.704034805297851562e+01
9.860859273208728126e+00,4.083068084716796875e+01
9.966890018081940639e+00,4.202013015747070312e+01
1.007292076295515315e+01,4.525052642822265625e+01
1.017895150782836566e+01,5.499456787109375000e+01
1.028498225270157818e+01,5.469220352172851562e+01
1.039101299757478891e+01,5.172093963623046875e+01
1.049704374244800142e+01,6.545646667480468750e+01
1.060307448732121394e+01,7.265094757080078125e+01
1.070910523219442645e+01,8.244184875488281250e+01
1.081513597706763719e+01,7.289527893066406250e+01
1.092116672194084970e+01,7.628382110595703125e+01
1.102719746681406221e+01,8.758728790283203125e+01
1.113322821168727472e+01,1.038254547119140625e+02
1.123925895656048723e+01,1.831397094726562500e+02
1.134528970143369797e+01,2.009553070068359375e+02
1.145132044630691048e+01,1.748956451416015625e+02
1.155735119118012300e+01,1.662641143798828125e+02
1.166338193605333551e+01,1.430671997070312500e+02
1.176941268092654802e+01,1.219634933471679688e+02
1.187544342579975876e+01,9.696850585937500000e+01
1.198147417067297127e+01,7.739323425292968750e+01
1.208750491554618378e+01,8.339334106445312500e+01
1.219353566041939629e+01,9.672440338134765625e+01
1.229956640529260881e+01,8.649229431152343750e+01
1.240559715016581954e+01,7.370516204833984375e+01
1.251162789503903205e+01,6.526318359375000000e+01
1.261765863991224457e+01,6.185682678222656250e+01
1.272368938478545708e+01,6.169767379760742188e+01
1.282972012965866782e+01,5.112802505493164062e+01
1.293575087453188033e+01,4.757745742797851562e+01
1.304178161940509284e+01,5.126896667480468750e+01
1.314781236427830535e+01,4.919735717773437500e+01
1.325384310915151787e+01,5.400183486938476562e+01
1.335987385402472860e+01,5.357578659057617188e+01
1.346590459889794111e+01,5.581100082397460938e+01
1.357193534377115363e+01,5.558342361450195312e+01
1.367796608864436614e+01,5.036011886596679688e+01
1.378399683351757865e+01,5.196893310546875000e+01
1.389002757839078939e+01,4.615938186645507812e+01
