频率(Hz),功率谱密度
3.204852118432208385e+01,6.343933105468750000e+00
3.224158456495052860e+01,7.888903141021728516e+00
3.243464794557897335e+01,7.669026374816894531e+00
3.262771132620741810e+01,6.370714664459228516e+00
3.282077470683586995e+01,6.301481246948242188e+00
3.301383808746431470e+01,6.423758506774902344e+00
3.320690146809275944e+01,5.616435527801513672e+00
3.339996484872120419e+01,5.283552169799804688e+00
3.359302822934964894e+01,5.373241901397705078e+00
3.378609160997810079e+01,6.948086261749267578e+00
3.397915499060654554e+01,7.226774215698242188e+00
3.417221837123499029e+01,5.549606800079345703e+00
3.436528175186343503e+01,5.915677547454833984e+00
3.455834513249187978e+01,6.994284152984619141e+00
3.475140851312033163e+01,8.372974395751953125e+00
3.494447189374877638e+01,7.559054851531982422e+00
3.513753527437722113e+01,5.410525798797607422e+00
3.533059865500566588e+01,5.714755058288574219e+00
3.552366203563411773e+01,5.460713863372802734e+00
3.571672541626256248e+01,5.951777935028076172e+00
3.590978879689100722e+01,5.692039489746093750e+00
3.610285217751945197e+01,3.648130178451538086e+00
3.629591555814789672e+01,4.099615573883056641e+00
3.648897893877634857e+01,4.382073402404785156e+00
3.668204231940479332e+01,5.151929855346679688e+00
3.687510570003323807e+01,6.006234169006347656e+00
3.706816908066168281e+01,5.368680953979492188e+00
3.726123246129012756e+01,6.763274192810058594e+00
3.745429584191857941e+01,7.595308780670166016e+00
3.764735922254702416e+01,6.282456398010253906e+00
3.784042260317546891e+01,5.078609466552734375e+00
3.803348598380391365e+01,3.936439752578735352e+00
3.822654936443236551e+01,3.670226812362670898e+00
3.841961274506081025e+01,3.209399223327636719e+00
3.861267612568925500e+01,4.988592147827148438e+00
3.880573950631769975e+01,4.220732688903808594e+00
3.899880288694614450e+01,3.711140394210815430e+00
3.919186626757459635e+01,4.039576053619384766e+00
3.938492964820304110e+01,3.253852128982543945e+00
3.957799302883148584e+01,3.017532348632812500e+00
3.977105640945993059e+01,2.968376636505126953e+00
3.996411979008837534e+01,3.100258350372314453e+00
4.015718317071682719e+01,2.599057912826538086e+00
4.035024655134527194e+01,2.538059473037719727e+00
4.054330993197371669e+01,2.604975938796997070e+00
4.073637331260216143e+01,2.616186857223510742e+00
4.092943669323061329e+01,2.432348251342773438e+00
4.112250007385905803e+01,2.265887975692749023e+00
4.131556345448750278e+01,2.348208427429199219e+00
4.150862683511594753e+01,2.339413166046142578e+00
4.170169021574439228e+01,2.318409919738769531e+00
4.189475359637284413e+01,2.540315389633178711e+00
4.208781697700128888e+01,2.688104152679443359e+00
4.228088035762973362e+01,2.256276845932006836e+00
4.247394373825817837e+01,1.825060248374938965e+00
4.266700711888662312e+01,2.311244726181030273e+00
4.286007049951507497e+01,2.873311758041381836e+00
4.305313388014351972e+01,2.343067169189453125e+00
4.324619726077196447e+01,2.392813205718994141e+00
4.343926064140040921e+01,2.871679306030273438e+00
4.363232402202886107e+01,2.149116277694702148e+00
4.382538740265730581e+01,2.062179327011108398e+00
4.401845078328575056e+01,2.229948997497558594e+00
4.421151416391419531e+01,1.945607662200927734e+00
4.440457754454264006e+01,2.457006692886352539e+00
4.459764092517109191e+01,2.143063783645629883e+00
4.479070430579953666e+01,2.280843973159790039e+00
4.498376768642798140e+01,1.880835294723510742e+00
4.517683106705642615e+01,1.755792140960693359e+00
4.536989444768487090e+01,1.588861823081970215e+00
4.556295782831332275e+01,1.491185426712036133e+00
4.575602120894176750e+01,1.752506256103515625e+00
4.594908458957021224e+01,1.907650589942932129e+00
4.614214797019865699e+01,1.729668855667114258e+00
4.633521135082710884e+01,1.609282493591308594e+00
4.652827473145555359e+01,1.712104916572570801e+00
4.672133811208399834e+01,1.476865649223327637e+00
4.691440149271244309e+01,1.391550540924072266e+00
4.710746487334088783e+01,1.413946509361267090e+00
4.730052825396933969e+01,1.473637461662292480e+00
4.749359163459778443e+01,1.268167614936828613e+00
4.768665501522622918e+01,1.633075118064880371e+00
4.787971839585467393e+01,2.375662803649902344e+00
4.807278177648311868e+01,2.896138668060302734e+00
4.826584515711157053e+01,1.776626467704772949e+00
4.845890853774001528e+01,1.420698642730712891e+00
4.865197191836846002e+01,1.365400433540344238e+00
4.884503529899690477e+01,1.906004905700683594e+00
4.903809867962535662e+01,2.374574184417724609e+00
4.923116206025380137e+01,2.359589815139770508e+00
4.942422544088224612e+01,1.006569147109985352e+00
