频率(Hz),功率谱密度
1.084287811518584199e+01,1.163169555664062500e+02
1.098940349512078463e+01,1.133481445312500000e+02
1.113592887505572904e+01,1.175814056396484375e+02
1.128245425499067345e+01,1.197057571411132812e+02
1.142897963492561608e+01,1.165423355102539062e+02
1.157550501486056049e+01,1.201508255004882812e+02
1.172203039479550313e+01,1.264110183715820312e+02
1.186855577473044754e+01,1.222317276000976562e+02
1.201508115466539195e+01,1.195208435058593750e+02
1.216160653460033458e+01,1.209613800048828125e+02
1.230813191453527899e+01,1.141108398437500000e+02
1.245465729447022341e+01,1.193835830688476562e+02
1.260118267440516604e+01,1.141825714111328125e+02
1.274770805434011045e+01,1.103331069946289062e+02
1.289423343427505486e+01,1.152053451538085938e+02
1.304075881420999750e+01,1.243430786132812500e+02
1.318728419414494191e+01,1.139405975341796875e+02
1.333380957407988632e+01,1.036837463378906250e+02
1.348033495401482895e+01,1.148398361206054688e+02
1.362686033394977336e+01,1.142899017333984375e+02
1.377338571388471777e+01,1.139744110107421875e+02
1.391991109381966041e+01,1.151645507812500000e+02
1.406643647375460482e+01,1.116514663696289062e+02
1.421296185368954923e+01,1.078783264160156250e+02
1.435948723362449186e+01,1.125227966308593750e+02
1.450601261355943628e+01,1.185334930419921875e+02
1.465253799349438069e+01,1.217870407104492188e+02
1.479906337342932332e+01,1.130029144287109375e+02
1.494558875336426773e+01,1.124787902832031250e+02
1.509211413329921214e+01,1.115433731079101562e+02
1.523863951323415478e+01,1.120680007934570312e+02
1.538516489316909919e+01,1.078381423950195312e+02
1.553169027310404360e+01,1.024467086791992188e+02
1.567821565303898623e+01,1.000197296142578125e+02
1.582474103297393064e+01,9.667526245117187500e+01
1.597126641290887505e+01,1.004088363647460938e+02
1.611779179284381769e+01,1.000347976684570312e+02
1.626431717277876032e+01,1.039485244750976562e+02
1.641084255271370651e+01,1.032768249511718750e+02
1.655736793264864914e+01,1.021547775268554688e+02
1.670389331258359178e+01,1.046395416259765625e+02
1.685041869251853797e+01,1.064378433227539062e+02
1.699694407245348060e+01,1.018017501831054688e+02
1.714346945238842324e+01,9.779457855224609375e+01
1.728999483232336942e+01,9.794734191894531250e+01
1.743652021225831206e+01,1.057234420776367188e+02
1.758304559219325469e+01,1.068792572021484375e+02
1.772957097212820088e+01,1.018002624511718750e+02
1.787609635206314351e+01,1.012181091308593750e+02
1.802262173199808615e+01,9.384373474121093750e+01
1.816914711193303233e+01,9.413838195800781250e+01
1.831567249186797497e+01,9.533180999755859375e+01
1.846219787180291760e+01,9.352383422851562500e+01
1.860872325173786379e+01,8.966792297363281250e+01
1.875524863167280643e+01,9.262901306152343750e+01
1.890177401160774906e+01,9.421334838867187500e+01
1.904829939154269525e+01,9.831096649169921875e+01
1.919482477147763788e+01,1.033568801879882812e+02
1.934135015141258052e+01,9.210721588134765625e+01
1.948787553134752670e+01,8.252434539794921875e+01
1.963440091128246934e+01,8.375183105468750000e+01
1.978092629121741197e+01,8.981967926025390625e+01
1.992745167115235816e+01,9.129574584960937500e+01
2.007397705108730079e+01,8.961697387695312500e+01
2.022050243102224343e+01,8.461814880371093750e+01
2.036702781095718962e+01,8.602474975585937500e+01
2.051355319089213225e+01,8.857014465332031250e+01
2.066007857082707488e+01,8.203759765625000000e+01
2.080660395076202107e+01,8.215540313720703125e+01
2.095312933069696371e+01,8.928481292724609375e+01
2.109965471063190634e+01,9.153794097900390625e+01
2.124618009056685253e+01,8.846672821044921875e+01
2.139270547050179516e+01,8.632097625732421875e+01
2.153923085043673780e+01,7.641023254394531250e+01
2.168575623037168398e+01,7.568612670898437500e+01
2.183228161030662662e+01,8.329288482666015625e+01
2.197880699024156925e+01,7.536860656738281250e+01
2.212533237017651544e+01,7.799082183837890625e+01
2.227185775011145807e+01,8.139512634277343750e+01
2.241838313004640071e+01,7.584038543701171875e+01
2.256490850998134690e+01,7.575109863281250000e+01
2.271143388991628953e+01,7.893936920166015625e+01
2.285795926985123216e+01,7.548038482666015625e+01
2.300448464978617835e+01,7.170860290527343750e+01
2.315101002972112099e+01,7.306052398681640625e+01
2.329753540965606362e+01,7.621263885498046875e+01
2.344406078959100626e+01,7.622699737548828125e+01
2.359058616952595244e+01,7.426884460449218750e+01
2.373711154946089508e+01,8.656846618652343750e+01
2.388363692939583771e+01,8.293000793457031250e+01
2.403016230933078390e+01,7.265100097656250000e+01
2.417668768926572653e+01,7.368684387207031250e+01
2.432321306920066917e+01,6.777783203125000000e+01
2.446973844913561535e+01,6.811587524414062500e+01
2.461626382907055799e+01,8.052519226074218750e+01
2.476278920900550062e+01,7.557376098632812500e+01
2.490931458894044681e+01,6.983496093750000000e+01
2.505583996887538945e+01,6.829310607910156250e+01
2.520236534881033208e+01,7.207731628417968750e+01
2.534889072874527827e+01,7.001055145263671875e+01
2.549541610868022090e+01,7.142765045166015625e+01
2.564194148861516354e+01,7.734568023681640625e+01
2.578846686855010972e+01,7.341674041748046875e+01
2.593499224848505236e+01,7.074633789062500000e+01
2.608151762841999499e+01,7.041888427734375000e+01
2.622804300835494118e+01,6.737682342529296875e+01
2.637456838828988381e+01,6.878195190429687500e+01
2.652109376822482645e+01,6.671158599853515625e+01
2.666761914815977264e+01,6.564774322509765625e+01
2.681414452809471527e+01,6.631169128417968750e+01
2.696066990802965790e+01,6.205231094360351562e+01
2.710719528796460409e+01,5.826638031005859375e+01
2.725372066789954673e+01,6.087609863281250000e+01
2.740024604783448936e+01,6.737722015380859375e+01
2.754677142776943555e+01,6.504492187500000000e+01
2.769329680770437818e+01,6.806819152832031250e+01
2.783982218763932082e+01,6.389782714843750000e+01
2.798634756757426700e+01,6.147957611083984375e+01
2.813287294750920964e+01,5.905992889404296875e+01
2.827939832744415227e+01,5.987051010131835938e+01
2.842592370737909846e+01,6.019232559204101562e+01
2.857244908731404109e+01,5.640361785888671875e+01
2.871897446724898373e+01,5.823593139648437500e+01
2.886549984718392992e+01,6.050676345825195312e+01
2.901202522711887255e+01,5.893356323242187500e+01
2.915855060705381518e+01,6.426733398437500000e+01
2.930507598698876137e+01,6.221587753295898438e+01
2.945160136692370401e+01,5.617852783203125000e+01
2.959812674685864664e+01,5.878070449829101562e+01
2.974465212679359283e+01,6.291694259643554688e+01
2.989117750672853546e+01,5.834012222290039062e+01
3.003770288666347810e+01,5.980574035644531250e+01
3.018422826659842428e+01,5.703253555297851562e+01
3.033075364653336692e+01,6.403451538085937500e+01
3.047727902646830955e+01,6.263166809082031250e+01
3.062380440640325574e+01,5.761833572387695312e+01
3.077032978633819837e+01,5.967649841308593750e+01
3.091685516627314101e+01,5.724774551391601562e+01
3.106338054620808720e+01,5.940892028808593750e+01
3.120990592614302983e+01,5.663439941406250000e+01
3.135643130607797247e+01,5.819056320190429688e+01
3.150295668601291865e+01,5.917733383178710938e+01
3.164948206594786129e+01,5.924987030029296875e+01
3.179600744588280392e+01,5.423787689208984375e+01
3.194253282581775011e+01,5.425839996337890625e+01
3.208905820575269274e+01,5.537633514404296875e+01
3.223558358568763538e+01,5.415095520019531250e+01
3.238210896562257801e+01,5.553134918212890625e+01
3.252863434555752065e+01,5.682194519042968750e+01
3.267515972549247039e+01,5.542979049682617188e+01
3.282168510542741302e+01,5.355531692504882812e+01
3.296821048536235566e+01,5.631854629516601562e+01
3.311473586529729829e+01,5.624023818969726562e+01
3.326126124523224092e+01,5.462666320800781250e+01
3.340778662516718356e+01,5.440868759155273438e+01
3.355431200510213330e+01,5.298424530029296875e+01
3.370083738503707593e+01,5.660108184814453125e+01
3.384736276497201857e+01,5.406409835815429688e+01
3.399388814490696120e+01,5.385279083251953125e+01
3.414041352484190384e+01,5.088053894042968750e+01
3.428693890477684647e+01,4.800863647460937500e+01
3.443346428471179621e+01,5.283398818969726562e+01
3.457998966464673885e+01,4.867795944213867188e+01
3.472651504458168148e+01,4.692771148681640625e+01
3.487304042451662411e+01,4.901518630981445312e+01
3.501956580445156675e+01,4.548039627075195312e+01
3.516609118438650938e+01,4.943666839599609375e+01
3.531261656432145912e+01,5.293776321411132812e+01
3.545914194425640176e+01,5.061266708374023438e+01
3.560566732419134439e+01,5.002395629882812500e+01
3.575219270412628703e+01,5.120671081542968750e+01
3.589871808406122966e+01,5.014549636840820312e+01
3.604524346399617230e+01,5.021184539794921875e+01
3.619176884393112203e+01,5.189254760742187500e+01
3.633829422386606467e+01,5.137857055664062500e+01
3.648481960380100730e+01,4.830221176147460938e+01
3.663134498373594994e+01,5.235089492797851562e+01
3.677787036367089257e+01,5.538742065429687500e+01
3.692439574360583521e+01,4.872881698608398438e+01
3.707092112354078495e+01,4.763858413696289062e+01
3.721744650347572758e+01,4.687668991088867188e+01
3.736397188341067022e+01,5.544282531738281250e+01
3.751049726334561285e+01,2.723008346557617188e+01
