频率(Hz),功率谱密度
1.544188924108607353e+01,4.740296554565429688e+01
1.561346578820925224e+01,3.366902160644531250e+01
1.578504233533243095e+01,2.392728233337402344e+01
1.595661888245560966e+01,1.804673576354980469e+01
1.612819542957878838e+01,1.849251365661621094e+01
1.629977197670196887e+01,1.646752738952636719e+01
1.647134852382514580e+01,1.782699203491210938e+01
1.664292507094832274e+01,1.840331840515136719e+01
1.681450161807150323e+01,1.558579063415527344e+01
1.698607816519468017e+01,1.409774494171142578e+01
1.715765471231786066e+01,1.486927413940429688e+01
1.732923125944103759e+01,1.541191864013671875e+01
1.750080780656421808e+01,1.671464729309082031e+01
1.767238435368739502e+01,1.551268482208251953e+01
1.784396090081057551e+01,1.448835563659667969e+01
1.801553744793375245e+01,1.398967075347900391e+01
1.818711399505693294e+01,1.236531639099121094e+01
1.835869054218010987e+01,1.415497970581054688e+01
1.853026708930329036e+01,1.698163604736328125e+01
1.870184363642646730e+01,1.788211250305175781e+01
1.887342018354964779e+01,1.590408802032470703e+01
1.904499673067282473e+01,1.510816097259521484e+01
1.921657327779600166e+01,1.255867385864257812e+01
1.938814982491918215e+01,1.651485252380371094e+01
1.955972637204235909e+01,1.871321868896484375e+01
1.973130291916553958e+01,1.596977424621582031e+01
1.990287946628871651e+01,1.427402114868164062e+01
2.007445601341189700e+01,1.428999423980712891e+01
2.024603256053507394e+01,1.288099861145019531e+01
2.041760910765825443e+01,1.325134181976318359e+01
2.058918565478143137e+01,1.313356399536132812e+01
2.076076220190461186e+01,1.266770076751708984e+01
2.093233874902778879e+01,1.542098617553710938e+01
2.110391529615096928e+01,1.913249969482421875e+01
2.127549184327414622e+01,1.600846862792968750e+01
2.144706839039732671e+01,1.876378631591796875e+01
2.161864493752050365e+01,1.795482063293457031e+01
2.179022148464368414e+01,1.276243400573730469e+01
2.196179803176686107e+01,1.440636539459228516e+01
2.213337457889003801e+01,1.593879795074462891e+01
2.230495112601321850e+01,1.772537231445312500e+01
2.247652767313639544e+01,2.019434356689453125e+01
2.264810422025957592e+01,2.254712295532226562e+01
2.281968076738275286e+01,2.636845970153808594e+01
2.299125731450593335e+01,2.310412979125976562e+01
2.316283386162911029e+01,2.064529418945312500e+01
2.333441040875229078e+01,1.791467094421386719e+01
2.350598695587546771e+01,1.622008705139160156e+01
